transaction_id,transaction_amount,merchant_category,hour_of_day,day_of_week,distance_from_home_km,num_transactions_last_hour,card_present,transaction_country_match,customer_age,account_age_months,is_fraud
2362,66.79,electronics,18,6,24.6,5,1,1,35,189,0
2363,42.95,travel,5,6,16.3,2,1,1,80,188,0
2364,80.86,grocery,21,0,6.0,2,1,1,80,79,0
2365,104.3,gas_station,1,0,7.1,1,1,1,27,234,0
2366,6.37,travel,12,0,34.1,2,1,1,22,167,0
2367,67.69,grocery,22,5,0.8,1,0,0,48,201,1
2368,99.15,online_retail,10,4,18.0,1,0,1,79,150,0
2369,51.44,gas_station,0,5,46.4,1,1,1,42,209,0
2370,157.75,gas_station,23,3,18.4,1,1,1,70,142,0
2371,127.77,travel,1,4,76.5,1,1,1,34,223,0
2372,225.19,online_retail,16,4,17.4,1,0,1,45,105,0
2373,142.51,travel,7,5,0.5,2,0,1,18,7,0
2374,68.44,restaurant,1,5,26.3,3,1,1,62,239,0
2375,135.12,grocery,5,0,5.0,0,1,0,19,163,0
2376,39.65,restaurant,21,4,8.9,2,1,1,66,34,0
2377,44.89,grocery,4,0,5.6,1,1,1,64,195,0
2378,639.03,electronics,15,3,23.8,0,1,1,57,63,1
2379,71.96,gas_station,7,2,8.5,2,1,1,19,130,0
2380,193.16,travel,18,0,7.1,2,1,1,77,109,0
2381,208.4,electronics,15,5,15.0,0,1,0,44,219,0
2382,234.86,electronics,12,6,25.2,0,1,1,25,173,0
2383,953.5,gas_station,19,1,17.7,3,0,0,44,63,1
2384,68.66,gas_station,6,2,3.6,1,1,1,54,130,0
2385,47.08,grocery,15,3,16.5,1,1,1,34,182,0
2386,105.73,restaurant,22,6,16.6,2,0,1,21,51,0
2387,56.67,online_retail,15,5,34.7,1,1,1,61,41,0
2388,111.28,grocery,11,2,0.2,1,1,1,67,133,0
2389,147.73,online_retail,13,5,28.8,0,1,1,55,85,0
2390,140.93,electronics,23,0,11.0,2,1,1,48,71,0
2391,57.31,online_retail,17,6,14.6,3,1,1,22,153,0
2392,22.91,restaurant,17,5,1.4,0,0,1,77,237,0
2393,68.57,grocery,15,6,8.5,0,1,1,42,1,0
2394,19.46,gas_station,19,3,3.9,2,1,1,45,9,0
2395,1154.73,restaurant,15,1,25.6,1,0,1,36,194,1
2396,51.94,restaurant,12,0,10.5,1,1,1,54,195,0
2397,21.13,grocery,8,0,25.1,0,1,1,59,108,0
2398,4.09,gas_station,8,6,20.4,1,1,1,40,101,0
2399,125.55,restaurant,12,3,13.4,0,1,0,74,122,0
2400,122.57,gas_station,3,3,11.6,0,1,1,68,108,0
2401,50.97,travel,8,2,8.4,0,0,1,53,4,0
2402,9.93,travel,14,1,54.0,3,1,1,62,149,0
2403,64.24,travel,13,5,12.3,0,1,1,30,61,0
2404,45.74,online_retail,18,2,4.4,1,0,1,34,26,0
2405,136.66,restaurant,11,5,3.9,1,1,1,67,117,0
2406,112.7,grocery,20,5,14.2,1,1,1,68,172,0
2407,55.42,grocery,5,5,11.1,0,0,1,47,165,0
2408,30.49,online_retail,2,2,0.1,2,0,1,75,78,0
2409,532.1,grocery,21,0,26.6,0,1,1,72,238,0
2410,73.62,travel,19,3,18.3,3,0,1,40,138,0
2411,140.88,restaurant,15,0,16.3,1,1,1,66,218,0
2412,19.18,grocery,19,1,1.1,1,0,1,74,202,0
2413,80.77,grocery,23,2,6.7,0,0,1,20,229,0
2414,4.35,electronics,22,1,41.1,0,1,1,30,82,0
2415,189.41,electronics,16,3,134.0,2,1,1,49,219,1
2416,399.97,electronics,15,3,5.0,2,1,1,62,81,0
2417,234.21,restaurant,5,4,10.2,2,0,1,52,202,1
2418,5.77,travel,7,1,8.9,1,0,1,19,75,0
2419,4.77,gas_station,18,0,6.6,1,1,1,64,47,0
2420,59.92,travel,1,6,17.2,1,0,1,20,88,0
2421,21.93,travel,13,1,50.9,0,0,1,71,83,0
2422,12.85,restaurant,21,2,22.8,2,0,1,65,236,1
2423,170.38,restaurant,11,3,1.0,1,0,1,46,208,0
2424,74.61,electronics,16,3,34.2,3,1,1,27,151,0
2425,41.97,grocery,14,1,0.6,0,1,1,37,120,0
2426,277.41,online_retail,17,1,45.8,0,0,1,51,123,0
2427,15.81,online_retail,15,5,16.4,0,0,1,32,204,0
2428,375.61,gas_station,12,1,42.6,2,1,1,57,54,0
2429,46.22,grocery,20,5,3.3,1,1,1,62,187,0
2430,264.14,gas_station,16,2,0.6,1,0,1,18,147,0
2431,111.84,electronics,7,2,10.0,1,0,1,43,25,0
2432,211.33,gas_station,0,0,9.0,1,1,1,80,67,0
2433,497.32,grocery,2,1,6.0,1,1,1,73,141,0
2434,41.83,grocery,15,0,47.4,1,0,1,49,21,0
2435,1173.94,online_retail,1,6,76.6,3,0,1,19,22,1
2436,60.21,electronics,14,4,16.3,1,0,1,49,175,0
2437,59.44,restaurant,0,2,2.7,2,0,1,58,191,0
2438,50.93,gas_station,8,3,19.9,0,1,1,46,29,0
2439,94.55,online_retail,15,5,19.5,0,0,1,69,49,0
2440,21.09,gas_station,3,4,8.3,1,0,1,37,107,0
2441,467.8,gas_station,11,3,178.5,0,1,1,40,25,1
2442,94.63,restaurant,0,4,2.7,0,0,0,68,151,0
2443,173.21,electronics,0,0,4.7,1,0,1,29,76,0
2444,216.24,grocery,6,0,1.0,1,0,0,61,49,0
2445,70.67,travel,17,5,23.8,0,1,1,27,151,0
2446,44.2,gas_station,22,2,14.6,1,1,1,36,5,0
2447,37.02,travel,22,6,5.7,1,1,1,69,157,0
2448,26.97,electronics,14,5,2.7,0,1,1,27,5,0
2449,8.13,travel,12,6,0.6,2,1,1,36,39,0
2450,51.31,gas_station,15,3,2.7,2,1,1,43,227,0
2451,38.81,restaurant,6,4,9.1,3,1,1,41,163,0
2452,408.25,travel,15,5,4.3,1,0,1,26,81,0
2453,98.89,electronics,12,6,4.5,0,1,1,46,30,0
2454,52.19,electronics,13,1,31.3,1,1,1,46,184,0
2455,105.23,restaurant,16,1,10.9,3,1,1,54,2,0
2456,18.99,travel,11,2,19.6,0,1,1,45,15,0
2457,71.45,travel,23,6,0.5,2,0,1,78,51,0
2458,119.1,grocery,23,5,6.8,0,1,1,78,23,0
2459,81.54,online_retail,19,3,9.8,0,1,1,20,234,0
2460,62.66,electronics,12,1,3.1,0,1,0,40,26,0
2461,611.92,grocery,23,2,1.9,1,1,1,68,11,0
2462,255.75,electronics,19,5,30.6,3,1,1,71,128,0
2463,118.19,grocery,14,2,42.1,0,1,1,76,24,0
2464,102.1,online_retail,23,3,1.2,2,1,1,21,137,0
2465,117.32,grocery,20,1,6.4,2,1,1,72,206,0
2466,27.97,electronics,3,1,47.7,0,0,1,31,216,0
2467,61.33,travel,21,1,1.3,1,1,1,55,71,0
2468,5.83,electronics,1,6,15.5,0,1,1,30,138,0
2469,78.45,gas_station,17,0,53.8,1,1,1,45,225,0
2470,94.98,restaurant,1,6,57.4,1,1,1,80,97,0
2471,32.01,restaurant,14,1,9.6,0,1,1,56,110,0
2472,400.0,gas_station,18,4,2.7,2,1,1,61,219,0
2473,289.23,restaurant,14,0,3.4,3,1,1,77,72,0
2474,154.68,restaurant,19,5,33.1,2,1,1,37,206,0
2475,92.47,online_retail,9,6,36.4,3,1,1,45,71,0
2476,245.8,travel,23,0,14.0,0,1,1,77,210,0
2477,17.8,travel,19,0,21.8,0,0,1,49,185,0
2478,188.57,electronics,10,6,20.2,0,1,1,31,90,0
2479,17.0,gas_station,9,6,16.3,1,1,1,30,127,0
2480,190.71,grocery,22,0,26.3,2,0,1,28,233,0
2481,39.72,electronics,4,2,17.3,1,1,1,55,123,0
2482,252.56,electronics,8,4,11.5,1,1,1,75,143,0
2483,346.98,electronics,19,3,4.1,1,1,1,56,33,0
2484,20.33,electronics,18,1,20.4,1,1,1,59,139,0
2485,75.54,travel,12,6,9.6,0,1,1,73,147,0
2486,476.52,grocery,17,0,5.2,2,0,1,75,170,0
2487,80.26,electronics,16,3,24.3,1,1,1,32,210,0
2488,240.01,travel,5,6,17.9,3,1,1,26,214,0
2489,107.62,electronics,9,2,41.6,0,1,1,20,58,0
2490,57.46,restaurant,1,3,2.7,0,1,1,22,228,0
2491,41.39,electronics,23,0,15.7,1,1,1,45,146,0
2492,28.26,gas_station,5,5,4.2,1,1,1,59,146,0
2493,173.16,gas_station,20,4,35.1,2,1,1,32,22,0
2494,59.64,electronics,12,3,1.6,5,1,1,20,89,0
2495,86.91,online_retail,17,6,16.0,3,0,1,70,118,0
2496,82.35,restaurant,6,0,23.5,2,1,1,67,180,0
2497,104.33,grocery,1,6,6.6,1,1,1,52,44,0
2498,241.81,electronics,13,0,46.2,1,1,1,24,159,0
2499,474.96,grocery,4,1,28.5,2,1,1,47,9,0
2500,63.83,restaurant,17,5,5.2,1,1,1,41,50,0
2501,211.9,electronics,10,1,0.1,2,0,1,70,230,0
2502,174.54,online_retail,9,5,5.3,2,1,1,48,119,0
2503,103.27,travel,10,4,5.0,2,1,1,31,61,0
2504,375.96,online_retail,1,1,33.1,1,0,1,33,19,0
2505,27.85,online_retail,14,4,51.2,1,1,1,68,52,0
2506,14.88,travel,6,6,1.1,0,0,1,21,55,0
2507,231.87,travel,8,2,9.6,1,1,1,20,25,0
2508,70.4,gas_station,4,2,11.9,1,1,1,52,207,0
2509,226.25,travel,6,5,1.5,1,0,1,26,69,0
2510,1167.05,electronics,19,5,31.0,5,0,1,21,75,1
2511,8.74,grocery,1,1,5.7,1,1,1,71,141,0
2512,258.95,gas_station,2,2,11.5,0,1,1,36,162,0
2513,72.37,gas_station,1,3,16.2,2,1,1,41,72,0
2514,86.71,grocery,20,3,18.2,1,1,1,77,25,0
2515,119.21,gas_station,21,6,2.2,0,0,1,28,91,0
2516,314.06,travel,22,3,25.1,2,1,1,32,75,0
2517,3.32,online_retail,18,6,17.0,1,1,1,53,64,0
2518,78.74,restaurant,3,2,33.0,3,0,1,78,82,0
2519,140.66,travel,23,3,8.9,0,0,1,48,138,0
2520,154.92,online_retail,19,4,33.6,0,1,1,25,97,0
2521,142.53,online_retail,6,0,30.1,1,0,1,19,100,0
2522,18.32,gas_station,21,5,8.7,0,1,1,74,17,0
2523,116.14,electronics,6,1,24.7,1,0,0,67,5,1
2524,54.31,electronics,16,6,40.5,4,1,1,20,215,0
2525,196.82,gas_station,18,4,18.8,0,0,1,20,67,0
2526,40.21,gas_station,21,3,39.5,2,1,1,38,231,0
2527,29.39,grocery,15,0,23.9,1,1,1,68,101,0
2528,379.84,grocery,2,1,14.1,0,1,1,79,138,0
2529,2.07,restaurant,14,4,1.8,3,0,1,29,155,0
2530,736.46,restaurant,13,1,5.2,1,0,1,73,184,0
2531,136.55,restaurant,14,6,52.0,1,1,1,31,135,0
2532,212.56,restaurant,13,6,5.8,0,1,1,75,113,0
2533,42.88,online_retail,6,5,1.5,1,1,0,40,29,0
2534,10.8,online_retail,2,2,104.3,4,1,1,76,49,1
2535,161.67,grocery,16,6,19.9,3,1,1,30,167,0
2536,216.6,electronics,9,3,5.0,1,1,0,33,198,0
2537,162.87,gas_station,14,4,5.3,2,1,1,34,9,0
2538,19.5,electronics,5,4,9.5,3,1,1,71,200,0
2539,169.01,travel,16,0,0.3,0,0,1,35,189,0
2540,176.8,online_retail,16,0,23.4,1,1,1,30,78,0
2541,129.94,restaurant,13,0,5.7,0,1,1,78,182,0
2542,175.35,restaurant,23,1,28.8,1,1,1,73,230,0
2543,225.44,travel,17,3,24.3,2,1,1,43,137,0
2544,115.11,electronics,4,1,16.2,1,1,1,62,60,0
2545,12.13,restaurant,7,3,5.9,1,1,1,57,52,0
2546,81.24,electronics,6,4,10.9,1,1,1,56,121,0
2547,10.7,gas_station,22,6,8.8,2,1,1,48,75,0
2548,63.82,travel,3,6,6.2,0,1,1,57,11,0
2549,63.73,electronics,17,1,28.3,0,1,1,34,104,0
2550,9.19,gas_station,4,1,9.9,1,1,1,49,163,0
2551,52.48,electronics,15,1,26.8,0,1,1,73,75,0
2552,15.12,electronics,13,2,1.7,2,1,1,18,36,0
2553,199.18,restaurant,18,5,2.3,3,1,1,52,183,0
2554,355.06,grocery,13,3,56.8,3,1,1,53,131,0
2555,10.01,online_retail,8,6,13.3,2,0,1,36,109,0
2556,373.44,electronics,5,3,10.7,1,0,1,45,83,0
2557,89.72,electronics,16,1,11.1,0,1,1,19,200,0
2558,43.73,electronics,18,2,3.6,2,1,1,46,181,0
2559,10.6,grocery,11,1,19.0,2,1,0,60,28,0
2560,84.33,gas_station,3,3,1.3,1,1,1,46,53,0
2561,190.89,travel,15,5,12.8,1,1,0,60,54,0
2562,148.35,restaurant,10,6,12.7,1,1,1,36,181,0
2563,7.18,grocery,21,5,36.8,0,0,1,74,65,0
2564,10.08,gas_station,3,4,11.2,1,1,1,45,53,0
2565,62.88,electronics,16,2,2.2,0,0,1,51,40,0
2566,43.0,gas_station,7,5,12.8,0,1,1,48,222,0
2567,32.74,grocery,13,2,1.4,2,1,1,54,41,0
2568,40.59,grocery,1,1,3.4,1,1,1,36,166,0
2569,876.58,grocery,10,4,2.5,3,1,1,49,75,1
2570,318.8,travel,10,3,10.8,2,0,1,46,29,0
2571,63.32,online_retail,23,5,1.3,0,1,1,26,159,0
2572,284.88,restaurant,21,5,9.5,2,1,0,24,189,0
2573,47.54,travel,23,0,40.5,1,1,1,75,202,0
2574,78.65,travel,5,6,19.1,0,1,1,29,227,0
2575,31.75,online_retail,20,3,1.2,1,1,1,77,40,0
2576,123.76,travel,20,5,3.8,1,1,1,68,221,0
2577,464.48,grocery,13,5,16.8,2,1,1,48,229,0
2578,112.01,grocery,9,3,33.8,1,0,1,35,130,0
2579,54.15,gas_station,7,4,0.5,0,1,1,45,48,0
2580,126.23,electronics,6,2,25.1,1,1,1,67,1,0
2581,16.74,travel,7,3,12.4,1,1,1,38,59,0
2582,264.42,electronics,7,2,11.8,0,0,1,26,160,0
2583,84.92,restaurant,22,4,47.5,0,1,1,51,88,0
2584,72.6,grocery,1,4,20.7,0,0,1,51,2,0
2585,106.79,gas_station,15,1,28.5,2,1,1,64,59,0
2586,118.63,restaurant,8,0,6.6,1,1,1,41,131,0
2587,9.94,gas_station,12,4,12.1,0,1,1,33,201,0
2588,138.72,online_retail,22,4,14.3,2,0,1,45,49,0
2589,34.24,grocery,11,2,5.8,0,1,1,63,216,0
2590,151.19,restaurant,21,4,12.7,1,1,1,68,76,0
2591,208.48,online_retail,16,3,4.1,1,1,1,64,34,0
2592,196.53,restaurant,1,1,2.3,1,1,1,52,62,0
2593,97.49,gas_station,12,1,7.0,1,1,1,23,34,0
2594,89.12,online_retail,0,3,20.2,1,0,1,55,23,0
2595,96.88,online_retail,18,5,113.1,2,0,1,80,19,1
2596,180.18,grocery,10,4,9.2,2,0,1,71,180,0
2597,39.0,electronics,4,6,15.4,3,1,1,70,60,0
2598,83.39,gas_station,0,0,1.6,0,1,1,69,127,0
2599,41.13,gas_station,19,4,35.2,0,1,1,77,96,0
2600,18.24,online_retail,12,1,12.6,0,1,1,58,156,0
2601,120.17,online_retail,7,0,22.7,1,0,1,28,90,0
2602,7.7,grocery,5,6,23.7,0,1,1,21,49,0
2603,166.71,electronics,16,5,4.4,1,0,1,31,45,0
2604,46.85,gas_station,11,2,11.3,2,0,1,30,76,0
2605,1.02,travel,0,2,48.5,0,1,1,32,107,0
2606,86.88,travel,2,6,1.4,0,1,1,66,223,0
2607,27.68,electronics,13,4,99.3,1,1,0,25,60,1
2608,39.78,restaurant,7,4,49.2,1,1,1,60,203,0
2609,148.3,grocery,10,0,5.4,2,1,1,41,184,0
2610,8.77,electronics,13,0,29.6,4,0,1,28,232,0
2611,897.53,travel,7,5,204.4,2,1,1,65,132,1
2612,1.46,online_retail,2,4,20.6,0,1,1,52,146,0
2613,35.01,travel,6,1,3.9,0,0,1,42,157,0
2614,163.07,online_retail,18,2,6.1,1,0,1,40,239,0
2615,46.62,grocery,3,5,0.5,0,0,1,64,120,0
2616,13.9,online_retail,15,0,26.7,1,1,1,62,167,0
2617,54.6,electronics,12,1,28.4,3,1,1,24,55,0
2618,38.83,online_retail,19,4,15.0,0,1,1,22,186,0
2619,222.96,restaurant,18,3,6.5,0,1,1,49,175,0
2620,46.11,electronics,4,0,1.2,1,1,0,45,31,0
2621,187.67,grocery,22,5,21.0,0,1,0,61,115,0
2622,267.93,electronics,4,3,19.4,2,0,1,20,156,0
2623,69.26,restaurant,19,1,36.6,4,1,1,47,155,0
2624,289.88,grocery,23,6,19.7,3,1,1,75,30,0
2625,57.85,travel,3,2,26.5,1,1,1,61,49,0
2626,400.17,restaurant,1,6,20.6,0,1,1,22,170,0
2627,12.22,grocery,12,6,14.9,4,1,1,68,75,0
2628,140.39,online_retail,15,6,8.4,0,1,1,78,206,0
2629,82.7,electronics,21,1,34.9,2,0,1,68,68,0
2630,59.85,grocery,1,2,15.8,1,1,1,50,100,0
2631,121.19,electronics,18,1,7.6,2,1,1,37,129,0
2632,147.03,online_retail,16,6,1.3,1,1,1,47,172,0
2633,1.52,grocery,4,0,5.2,1,1,1,74,103,0
2634,22.92,travel,17,6,11.8,2,0,1,61,165,0
2635,150.81,restaurant,22,0,4.8,1,1,0,39,161,0
2636,132.73,grocery,20,5,3.8,3,1,1,39,149,0
2637,406.94,online_retail,17,6,11.2,0,1,1,55,88,0
2638,172.77,grocery,7,3,2.8,2,0,1,46,168,0
2639,362.36,electronics,14,1,24.2,0,1,1,38,189,0
2640,146.5,gas_station,12,6,9.9,2,1,1,35,114,0
2641,43.47,grocery,12,1,12.8,0,1,1,70,13,0
2642,14.36,travel,15,6,2.4,2,0,1,65,113,0
2643,183.69,grocery,21,3,5.9,1,0,1,28,226,0
2644,124.99,restaurant,19,6,7.9,2,1,1,27,166,0
2645,6.93,grocery,12,4,24.8,4,0,1,52,157,0
2646,54.56,gas_station,19,5,22.1,1,1,1,43,181,0
2647,378.03,electronics,1,1,3.8,0,1,1,76,64,0
2648,84.27,grocery,2,5,14.4,0,1,1,67,36,0
2649,69.03,travel,14,1,4.2,1,0,1,61,104,0
2650,74.43,online_retail,22,1,66.7,1,1,1,63,111,0
2651,29.12,grocery,18,4,45.6,1,0,1,21,5,0
2652,56.2,grocery,12,6,12.4,1,1,1,27,148,0
2653,56.41,restaurant,4,0,18.0,0,0,0,74,221,0
2654,7.45,travel,21,5,24.2,0,1,1,56,139,0
2655,176.1,gas_station,5,3,19.1,1,1,1,33,72,0
2656,65.65,online_retail,13,5,18.1,1,1,1,75,156,0
2657,208.24,electronics,3,6,47.8,1,1,1,58,177,0
2658,228.93,grocery,21,4,13.6,1,1,1,47,169,0
2659,29.59,gas_station,18,2,15.2,2,1,1,20,146,0
2660,129.53,online_retail,22,2,28.4,3,0,1,51,158,0
2661,77.7,electronics,6,4,16.6,1,1,1,42,128,0
2662,255.59,gas_station,3,6,19.8,0,1,1,55,142,0
2663,30.16,travel,1,4,4.0,2,1,1,59,56,0
2664,136.91,travel,6,0,7.0,2,1,1,53,73,0
2665,113.3,online_retail,2,5,2.4,1,1,0,21,202,0
2666,43.0,electronics,14,6,10.6,2,0,1,59,217,0
2667,18.63,travel,0,5,9.1,3,1,1,27,180,0
2668,489.74,online_retail,1,2,491.8,2,0,0,30,91,1
2669,162.0,travel,9,6,14.2,2,1,1,23,194,0
2670,46.51,travel,15,3,23.2,1,0,1,24,195,0
2671,125.22,gas_station,14,5,6.1,0,1,1,45,29,0
2672,61.33,gas_station,23,1,26.7,0,1,1,76,128,0
2673,150.88,travel,14,1,14.3,0,1,1,75,229,0
2674,27.66,restaurant,13,0,17.9,0,0,1,54,27,0
2675,266.11,gas_station,21,6,5.2,1,1,0,32,68,0
2676,41.66,electronics,13,0,11.9,2,1,1,47,163,0
2677,56.02,online_retail,5,6,15.1,1,1,1,57,91,0
2678,8.18,online_retail,13,2,13.3,1,0,1,27,211,0
2679,15.19,electronics,16,3,37.0,2,1,1,29,10,0
2680,88.05,electronics,17,3,34.3,2,1,1,34,127,0
2681,38.37,electronics,19,4,53.1,3,0,0,65,26,0
2682,217.57,electronics,18,0,16.5,1,0,1,47,71,0
2683,2.78,grocery,16,6,53.6,1,0,1,18,91,0
2684,58.19,online_retail,15,5,26.8,1,0,1,53,94,0
2685,50.38,grocery,7,1,4.7,0,1,1,57,76,0
2686,3.34,travel,6,5,8.4,2,1,1,76,104,0
2687,16.94,travel,19,1,4.1,2,1,1,41,189,0
2688,65.06,online_retail,11,2,0.1,0,0,1,55,197,0
2689,82.48,travel,8,1,3.1,2,0,1,38,184,0
2690,63.16,electronics,13,5,0.1,2,0,1,59,77,0
2691,91.84,grocery,19,5,19.1,0,1,1,49,192,0
2692,109.5,electronics,0,3,8.3,2,1,1,75,41,0
2693,2.2,travel,9,6,5.6,0,1,1,80,132,0
2694,75.86,gas_station,16,3,21.5,1,1,1,35,66,0
2695,398.25,grocery,16,0,26.8,1,1,1,30,165,0
2696,88.83,electronics,16,5,55.5,1,0,1,54,34,0
2697,136.81,online_retail,3,6,15.4,0,1,1,61,122,0
2698,45.85,electronics,16,2,9.3,2,1,1,38,50,0
2699,179.46,gas_station,17,1,5.5,2,1,1,35,198,0
2700,379.27,travel,19,0,9.7,2,0,1,57,90,1
2701,89.4,grocery,22,4,3.6,1,1,0,63,203,0
2702,448.63,online_retail,1,4,7.9,0,0,1,64,42,0
2703,17.1,grocery,7,6,72.0,0,1,1,43,129,0
2704,3.05,online_retail,12,1,0.0,3,1,1,22,34,0
2705,177.44,grocery,22,1,3.3,0,1,1,22,213,0
2706,198.5,travel,21,6,3.1,2,0,1,48,138,0
2707,16.37,online_retail,19,1,18.9,2,1,1,45,5,0
2708,38.04,restaurant,21,3,6.5,3,0,0,66,90,0
2709,3.12,grocery,14,1,9.2,1,1,1,30,172,0
2710,42.66,grocery,19,4,2.4,1,1,1,66,147,0
2711,179.01,electronics,22,1,7.8,0,1,1,28,149,0
2712,88.57,online_retail,8,5,1.6,1,1,1,80,121,0
2713,52.34,gas_station,2,6,11.4,2,1,1,18,162,0
2714,56.78,restaurant,2,2,1.5,0,1,1,41,29,0
2715,1.16,travel,1,4,23.4,1,0,1,30,102,0
2716,43.77,electronics,0,2,12.5,0,1,1,75,207,0
2717,125.77,restaurant,13,4,19.3,0,1,1,35,40,0
2718,439.86,online_retail,16,0,8.1,0,1,1,41,208,0
2719,226.33,restaurant,12,5,7.2,2,1,1,46,115,0
2720,3.87,grocery,18,4,1.6,1,1,1,45,18,0
2721,275.6,grocery,22,5,11.1,3,0,1,55,123,0
2722,184.45,electronics,14,4,10.8,1,1,0,62,49,0
2723,686.82,online_retail,13,2,20.3,2,0,1,70,189,1
2724,74.5,online_retail,1,2,20.2,3,1,1,39,65,0
2725,61.9,restaurant,6,6,26.8,0,1,1,37,203,0
2726,44.3,electronics,16,4,20.8,1,1,1,77,164,0
2727,9.15,online_retail,17,4,2.3,0,1,1,28,224,0
2728,32.09,gas_station,5,3,14.6,0,1,1,68,220,0
2729,34.98,gas_station,20,5,1.3,2,1,1,76,70,0
2730,355.07,grocery,7,5,70.7,4,0,0,37,7,1
2731,166.13,restaurant,1,5,7.2,1,0,1,58,61,0
2732,78.05,travel,0,5,2.1,1,1,1,30,192,0
2733,8.15,grocery,15,0,29.7,0,0,0,64,104,0
2734,380.81,electronics,6,0,14.3,0,1,0,41,88,0
2735,344.19,online_retail,21,1,6.6,1,1,1,60,202,0
2736,185.56,grocery,23,4,0.5,0,0,1,41,158,0
2737,570.72,travel,10,4,11.6,2,1,1,65,17,0
2738,95.36,travel,14,4,38.5,1,0,1,80,172,0
2739,395.87,gas_station,12,4,13.6,1,1,1,34,200,0
2740,10.43,electronics,23,5,53.4,0,1,1,22,76,0
2741,55.62,grocery,1,5,2.2,2,1,1,71,26,0
2742,31.65,restaurant,13,0,12.6,1,0,1,47,145,0
2743,27.15,grocery,23,2,24.0,1,1,1,31,163,0
2744,19.21,gas_station,5,3,11.2,1,1,1,32,174,0
2745,117.87,travel,8,5,1.4,3,1,0,26,108,0
2746,183.42,electronics,6,5,13.1,0,1,0,31,133,0
2747,104.61,electronics,17,6,14.2,0,1,1,27,45,0
2748,20.07,restaurant,23,5,19.6,0,0,0,75,75,0
2749,640.44,electronics,8,2,81.5,1,0,1,39,144,1
2750,122.26,gas_station,22,2,22.1,3,0,1,48,58,0
2751,59.96,gas_station,3,0,16.3,2,0,1,30,42,0
2752,135.55,gas_station,8,5,3.6,1,0,1,34,94,0
2753,37.12,electronics,3,6,7.8,4,0,1,18,188,0
2754,51.81,electronics,11,3,22.5,0,1,1,31,184,0
2755,300.37,gas_station,3,4,46.0,0,1,1,61,232,0
2756,42.18,electronics,23,5,1.2,1,0,0,56,134,0
2757,77.18,electronics,19,0,11.5,1,1,1,52,20,0
2758,266.03,travel,13,0,5.6,2,0,1,72,212,0
2759,148.61,grocery,23,3,3.8,1,1,1,70,24,0
2760,8.71,online_retail,23,6,10.6,1,0,1,18,91,0
2761,20.12,electronics,6,1,14.0,0,1,1,44,195,0
2762,1.94,online_retail,12,0,0.1,2,1,1,79,216,0
2763,120.61,online_retail,21,2,22.7,1,1,1,73,52,0
2764,72.23,travel,7,2,25.7,0,1,0,62,138,0
2765,18.3,electronics,22,4,50.5,3,0,1,74,153,0
2766,381.22,gas_station,4,0,3.0,0,1,1,39,220,0
2767,91.52,online_retail,11,6,13.5,0,0,1,51,210,0
2768,34.23,electronics,12,4,8.3,1,1,1,26,106,0
2769,84.32,restaurant,19,0,6.1,1,0,1,67,173,0
2770,137.59,gas_station,13,3,12.5,0,1,1,71,206,0
2771,10.52,restaurant,17,5,22.9,2,1,1,75,1,0
2772,39.54,restaurant,23,6,0.3,2,1,1,53,212,0
2773,198.39,online_retail,19,0,52.3,0,0,1,65,239,0
2774,74.87,restaurant,3,6,24.9,2,1,1,49,25,0
2775,95.91,travel,20,1,20.9,2,1,1,79,204,0
2776,69.05,travel,17,6,21.4,2,1,1,55,112,0
2777,6.39,online_retail,6,6,7.4,2,1,1,37,103,0
2778,22.75,electronics,14,2,20.9,1,0,1,44,238,0
2779,71.77,grocery,20,3,7.3,1,1,1,78,201,0
2780,29.16,electronics,5,5,34.3,0,1,1,20,137,0
2781,7.15,electronics,15,5,2.9,0,0,1,80,170,0
2782,223.68,electronics,19,2,5.2,2,1,1,77,191,0
2783,477.82,electronics,23,6,12.0,1,0,1,28,105,0
2784,190.09,gas_station,7,5,5.8,1,1,1,41,153,0
2785,231.72,grocery,20,4,8.3,0,0,1,46,222,0
2786,34.25,gas_station,15,3,10.2,0,1,1,22,48,0
2787,389.16,restaurant,21,1,29.1,2,0,1,50,183,0
2788,27.32,electronics,15,2,11.1,0,1,1,25,232,0
2789,363.97,travel,2,0,6.8,0,1,1,36,220,0
2790,632.54,online_retail,16,0,4.3,0,1,1,21,66,0
2791,150.26,online_retail,8,0,7.9,2,1,1,58,217,0
2792,477.51,gas_station,2,3,10.9,1,1,1,52,210,0
2793,102.15,gas_station,19,1,20.6,0,1,1,47,24,0
2794,37.06,travel,6,5,1.9,1,0,1,22,82,0
2795,69.94,electronics,17,1,3.8,0,1,1,77,91,0
2796,109.04,grocery,11,1,7.2,2,1,1,65,172,0
2797,10.11,restaurant,18,2,6.7,1,1,1,57,184,0
2798,117.85,online_retail,15,3,7.5,1,1,1,55,35,0
2799,477.73,restaurant,21,0,23.7,1,1,1,20,34,0
2800,26.3,grocery,23,2,5.9,2,0,1,33,230,0
2801,713.71,gas_station,16,5,57.5,3,0,1,25,6,1
2802,287.18,online_retail,19,1,14.7,1,1,1,62,177,0
2803,346.25,restaurant,14,6,4.0,2,1,1,22,144,0
2804,387.67,gas_station,0,0,19.0,0,1,1,55,215,0
2805,89.44,grocery,1,3,11.9,2,1,0,76,220,0
